customer_id,gender,age_group,state,job_industry_category,job_title,online_order,order_status,wealth_segment,brand,product_line,product_class,product_size,tenure,tenure_period,past_3_years_bike_related_purchases,valuation_category,property_valuation,product_margin
3091,Female,20-30,VIC,Manufacturing,Payment Adjustment Coordinator,1.0,Approved,Affluent Customer,Solex,Standard,medium,medium,3.0,<5,88,6-9,7,0.24996503007413623
3093,Male,30-40,VIC,Property,Mechanical Systems Engineer,0.0,Approved,High Net Worth,Norco Bicycles,Standard,low,medium,6.0,5-10,31,>9,9,0.21887060099714212
3096,Female,50-60,NSW,Financial Services,Associate Professor,1.0,Approved,Mass Customer,Solex,Road,medium,small,10.0,10-15,32,6-9,7,0.11000164365548974
3097,Male,40-50,NSW,Financial Services,Actuary,0.0,Approved,Affluent Customer,WeareA2B,Touring,medium,large,19.0,>15,2,3-6,5,0.9576372533914409
3098,Female,40-50,QLD,Health,Dental Hygienist,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,12.0,10-15,77,3-6,4,0.4
3101,Male,30-40,NSW,Manufacturing,Geological Engineer,1.0,Approved,High Net Worth,OHM Cycles,Road,medium,small,12.0,10-15,68,>9,12,0.10999999999999995
3102,Male,30-40,NSW,Property,Assistant Manager,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,large,2.0,<5,37,6-9,6,0.8140446671479867
3103,Female,>70,QLD,Retail,Safety Technician II,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,20.0,>15,5,6-9,7,0.6711218297806131
3104,Female,20-30,QLD,Property,Business Systems Development Analyst,1.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,2.0,<5,19,3-6,3,0.19999449050990323
3105,Male,50-60,QLD,Health,Teacher,0.0,Approved,Mass Customer,Trek Bicycles,Road,low,medium,12.0,10-15,88,6-9,7,0.7608759957975051
3109,Female,60-70,NSW,Health,Automation Specialist II,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,10.0,10-15,75,>9,9,0.24999999999999992
3110,Male,30-40,QLD,IT,Community Outreach Specialist,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,8.0,5-10,14,3-6,3,0.9328546386192018
3111,Male,20-30,NSW,Financial Services,Associate Professor,0.0,Approved,Mass Customer,Solex,Road,medium,medium,4.0,<5,42,>9,11,0.24998800901721907
3112,Male,20-30,VIC,Retail,Internal Auditor,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,1.0,<5,41,>9,11,0.46921020243602257
3113,Female,50-60,NSW,Property,Teacher,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,large,18.0,>15,52,6-9,7,0.5980966407975982
3114,Male,40-50,NSW,IT,Teacher,0.0,Approved,Mass Customer,Trek Bicycles,Mountain,low,medium,18.0,>15,48,3-6,5,0.20000348043992763
3115,Male,40-50,VIC,Manufacturing,Nuclear Power Engineer,1.0,Approved,Mass Customer,OHM Cycles,Road,high,large,8.0,5-10,40,6-9,7,0.3996669442131557
3117,Female,20-30,VIC,Financial Services,Cost Accountant,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,6.0,5-10,68,6-9,7,0.678676044683492
3118,Male,30-40,QLD,Health,Occupational Therapist,1.0,Approved,High Net Worth,Trek Bicycles,Road,medium,large,9.0,5-10,54,6-9,8,0.6838965468089263
3120,Female,40-50,NSW,Health,Clinical Specialist,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,10.0,10-15,89,3-6,5,0.8140446671479867
3121,Male,60-70,NSW,Manufacturing,Data Coordiator,0.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,19.0,>15,82,6-9,7,0.8009338311193432
3123,Female,40-50,NSW,Health,Dental Hygienist,0.0,Approved,High Net Worth,Giant Bicycles,Road,low,small,20.0,>15,71,6-9,6,0.11000237183613992
3124,Female,40-50,NSW,Retail,Account Executive,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,small,9.0,5-10,73,6-9,6,0.10999826944708832
3125,Female,40-50,NSW,Health,Social Worker,1.0,Approved,High Net Worth,Norco Bicycles,Road,medium,large,5.0,5-10,2,6-9,8,0.3589505849344115
3126,Male,30-40,VIC,Financial Services,Statistician IV,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,12.0,10-15,7,3-6,5,0.6735446676492381
3127,Male,50-60,VIC,Health,Research Nurse,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,10.0,10-15,39,6-9,6,0.8623881844487116
3128,Female,50-60,VIC,Manufacturing,Geological Engineer,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,16.0,>15,96,<3,1,0.4760733551818349
3129,Female,60-70,QLD,Property,Analog Circuit Design manager,1.0,Approved,High Net Worth,WeareA2B,Standard,low,medium,11.0,10-15,44,<3,2,0.19999688623873196
3130,Female,50-60,QLD,Telecommunications,VP Product Management,0.0,Approved,Mass Customer,OHM Cycles,Standard,high,medium,17.0,>15,53,3-6,4,0.4000013715821887
3132,Male,40-50,NSW,Retail,Sales Representative,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,small,7.0,5-10,33,6-9,6,0.24998578657115245
3133,Female,20-30,NSW,Manufacturing,Quality Control Specialist,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,small,2.0,<5,89,6-9,8,0.11000122003294088
3135,Male,60-70,NSW,Financial Services,Staff Scientist,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,16.0,>15,83,>9,10,0.6820085776746825
3136,Male,20-30,NSW,Retail,Marketing Manager,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,3.0,<5,60,6-9,7,0.6711218297806131
3138,Male,50-60,NSW,Financial Services,Paralegal,0.0,Approved,Mass Customer,Solex,Road,medium,large,6.0,5-10,34,>9,10,0.538317021037237
3139,Male,50-60,VIC,Financial Services,Paralegal,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,17.0,>15,65,6-9,7,0.25002491280518174
3140,Female,30-40,NSW,Manufacturing,Legal Assistant,0.0,Approved,High Net Worth,Norco Bicycles,Standard,low,medium,16.0,>15,2,>9,10,0.19999449050990323
3141,Female,20-30,QLD,Retail,Associate Professor,1.0,Approved,Mass Customer,OHM Cycles,Road,medium,medium,3.0,<5,92,>9,9,0.10119320171303901
3142,Male,30-40,NSW,Manufacturing,Electrical Engineer,1.0,Approved,Mass Customer,WeareA2B,Standard,low,medium,6.0,5-10,98,>9,9,0.19999688623873196
3143,Female,20-30,VIC,Manufacturing,Chief Design Engineer,1.0,Approved,Mass Customer,Solex,Standard,medium,large,5.0,5-10,0,6-9,8,0.6445767948993213
3144,Male,40-50,VIC,Manufacturing,Programmer Analyst III,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,8.0,5-10,94,>9,9,0.24996503007413623
3145,Male,40-50,NSW,Financial Services,Paralegal,0.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,medium,7.0,5-10,17,6-9,7,0.6711218297806131
3146,Female,40-50,NSW,Property,Project Manager,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,15.0,>15,79,3-6,5,0.4609126764956238
3152,Female,20-30,QLD,Financial Services,Teacher,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,3.0,<5,6,6-9,7,0.43618702038265217
3153,Female,50-60,NSW,Financial Services,Compensation Analyst,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,15.0,>15,87,>9,9,0.4608385896446885
3154,Female,60-70,NSW,Telecommunications,Desktop Support Technician,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,19.0,>15,63,>9,10,0.5940290178571429
3155,Female,40-50,NSW,IT,Office Assistant I,0.0,Approved,Affluent Customer,Trek Bicycles,Road,medium,medium,21.0,>15,88,6-9,7,0.2500046859477798
3158,Male,50-60,QLD,Telecommunications,VP Quality Control,1.0,Approved,Mass Customer,Solex,Road,medium,small,12.0,10-15,27,>9,9,0.11000164365548974
3160,Male,40-50,NSW,IT,Mechanical Systems Engineer,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,21.0,>15,87,>9,10,0.11000050681097635
3162,Female,40-50,NSW,Argiculture,Media Manager IV,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,15.0,>15,76,>9,11,0.6711218297806131
3163,Male,50-60,NSW,Argiculture,Environmental Specialist,0.0,Approved,Affluent Customer,Trek Bicycles,Mountain,low,medium,19.0,>15,38,>9,10,0.20000348043992763
3164,Female,30-40,NSW,Manufacturing,Human Resources Assistant II,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,14.0,10-15,53,>9,9,0.37527187552283753
3165,Female,40-50,NSW,Manufacturing,Business Systems Development Analyst,0.0,Approved,Affluent Customer,Trek Bicycles,Road,low,small,10.0,10-15,56,>9,9,0.11000174347649211
3166,Male,60-70,NSW,Health,Social Worker,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,20.0,>15,96,6-9,8,0.9328546386192018
3167,Male,20-30,VIC,Property,Web Designer IV,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,5.0,5-10,36,6-9,8,0.8687406083742842
3168,Male,40-50,QLD,Health,Assistant Manager,1.0,Approved,Affluent Customer,Solex,Standard,medium,medium,22.0,>15,89,6-9,7,0.8074928084441324
3169,Male,60-70,VIC,IT,Payment Adjustment Coordinator,0.0,Approved,Mass Customer,Trek Bicycles,Road,low,medium,19.0,>15,96,6-9,7,0.7608759957975051
3170,Female,50-60,VIC,Entertainment,Nurse Practicioner,1.0,Approved,Mass Customer,Solex,Road,medium,large,11.0,10-15,67,6-9,8,0.538317021037237
3174,Female,40-50,NSW,Financial Services,Research Associate,0.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,9.0,5-10,67,>9,12,0.2499728053954096
3175,Male,30-40,VIC,Health,Operator,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,16.0,>15,82,>9,9,0.9385411722158179
3178,Male,50-60,QLD,Retail,VP Quality Control,0.0,Approved,Mass Customer,Giant Bicycles,Road,low,small,9.0,5-10,21,6-9,7,0.11000237183613992
3179,Male,40-50,NSW,Entertainment,Assistant Media Planner,1.0,Approved,Affluent Customer,Norco Bicycles,Standard,high,medium,17.0,>15,87,>9,9,0.40000348237916156
3181,Male,40-50,NSW,Financial Services,Senior Editor,1.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,6.0,5-10,39,<3,2,0.9726861750870548
3183,Male,40-50,VIC,Health,Junior Executive,1.0,Approved,Mass Customer,Norco Bicycles,Road,medium,large,14.0,10-15,64,>9,10,0.3589505849344115
3184,Female,40-50,NSW,Manufacturing,Civil Engineer,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,7.0,5-10,2,>9,10,0.8287370915427438
3185,Male,60-70,NSW,Financial Services,Senior Financial Analyst,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,10.0,10-15,25,6-9,7,0.25972059734361025
3187,Male,50-60,NSW,Financial Services,Senior Quality Engineer,0.0,Approved,Mass Customer,Trek Bicycles,Standard,high,medium,14.0,10-15,75,6-9,7,0.4000111610256982
3189,Male,60-70,QLD,Financial Services,Environmental Specialist,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,11.0,10-15,40,3-6,3,0.25002491280518174
3191,Female,60-70,QLD,Financial Services,Director of Sales,0.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,12.0,10-15,29,3-6,4,0.3923683727756375
3192,Female,50-60,VIC,Financial Services,Payment Adjustment Coordinator,1.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,16.0,>15,37,<3,2,0.6735446676492381
3193,Female,40-50,NSW,Property,Web Designer IV,1.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,7.0,5-10,6,>9,10,0.5940290178571429
3194,Male,40-50,QLD,Manufacturing,Physical Therapy Assistant,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,11.0,10-15,38,>9,9,0.24999369403455673
3195,Female,40-50,NSW,Manufacturing,Tax Accountant,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,18.0,>15,4,6-9,8,0.43618702038265217
3196,Female,40-50,VIC,Health,Engineer IV,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,8.0,5-10,11,6-9,7,0.5691775706105286
3197,Male,40-50,NSW,Health,Environmental Specialist,1.0,Approved,High Net Worth,Norco Bicycles,Standard,high,medium,14.0,10-15,83,6-9,8,0.40000348237916156
3198,Male,20-30,VIC,Manufacturing,Media Manager III,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,1.0,<5,66,6-9,8,0.4760733551818349
3201,Male,20-30,NSW,Financial Services,Assistant Professor,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,1.0,<5,61,6-9,8,0.9576372533914409
3202,Male,20-30,NSW,Financial Services,Office Assistant IV,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,2.0,<5,74,>9,9,0.3196864980406127
3204,Female,20-30,QLD,Health,Media Manager III,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,small,4.0,<5,51,6-9,6,0.11000378245925649
3206,Female,20-30,NSW,Financial Services,Financial Advisor,0.0,Approved,Mass Customer,OHM Cycles,Road,medium,small,1.0,<5,32,>9,9,0.10999999999999995
3209,Female,60-70,QLD,Manufacturing,Civil Engineer,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,15.0,>15,10,6-9,7,0.678676044683492
3210,Female,30-40,VIC,Manufacturing,Junior Executive,0.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,1.0,<5,80,3-6,5,0.2500046007471613
3211,Female,30-40,VIC,Health,Automation Specialist II,1.0,Approved,High Net Worth,Trek Bicycles,Standard,low,medium,7.0,5-10,52,6-9,8,0.8539966525139242
3212,Female,40-50,NSW,Financial Services,Analog Circuit Design manager,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,13.0,10-15,62,>9,12,0.9896042820457287
3214,Female,30-40,QLD,Financial Services,Software Engineer III,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,9.0,5-10,2,3-6,3,0.3196864980406127
3216,Male,20-30,QLD,Manufacturing,Database Administrator III,1.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,small,1.0,<5,59,6-9,7,0.11000085258760335
3217,Female,50-60,NSW,Manufacturing,Physical Therapy Assistant,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,8.0,5-10,95,>9,11,0.2500108267290286
3218,Female,40-50,QLD,Argiculture,Information Systems Manager,1.0,Approved,Mass Customer,Norco Bicycles,Road,high,large,22.0,>15,38,3-6,4,0.39999741778885256
3219,Female,20-30,NSW,Financial Services,Web Developer III,0.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,3.0,<5,94,6-9,7,0.3073430750850106
3220,Male,50-60,NSW,Manufacturing,Research Assistant IV,0.0,Approved,Affluent Customer,Giant Bicycles,Road,medium,medium,11.0,10-15,53,>9,10,0.24999369403455673
3221,Female,60-70,QLD,Property,Internal Auditor,0.0,Approved,High Net Worth,Norco Bicycles,Standard,medium,medium,11.0,10-15,59,6-9,8,0.6820085776746825
3224,Female,20-30,VIC,Manufacturing,Automation Specialist III,0.0,Approved,Affluent Customer,Trek Bicycles,Mountain,low,medium,3.0,<5,67,6-9,8,0.20000348043992763
3225,Male,40-50,NSW,Health,Chief Design Engineer,1.0,Approved,Mass Customer,Solex,Road,medium,large,4.0,<5,19,>9,11,0.538317021037237
3228,Female,50-60,NSW,Health,Social Worker,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,13.0,10-15,36,<3,1,0.4760733551818349
3230,Female,50-60,VIC,Financial Services,Executive Secretary,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,12.0,10-15,31,3-6,5,0.2500108267290286
3232,Female,30-40,VIC,Financial Services,Payment Adjustment Coordinator,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,medium,9.0,5-10,7,>9,10,0.7523317969836638
3233,Male,60-70,VIC,Financial Services,Tax Accountant,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,17.0,>15,7,6-9,7,0.3196864980406127
3234,Male,30-40,VIC,Manufacturing,Safety Technician II,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,19.0,>15,35,6-9,8,0.4
3235,Male,50-60,VIC,Property,Business Systems Development Analyst,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,12.0,10-15,88,>9,9,0.49370644992224355
3237,Female,50-60,NSW,Manufacturing,Assistant Manager,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,13.0,10-15,94,6-9,8,0.9385411722158179
3238,Male,40-50,NSW,Retail,Executive Secretary,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,14.0,10-15,23,3-6,4,0.6711218297806131
3239,Female,50-60,VIC,Health,Staff Scientist,0.0,Approved,High Net Worth,Norco Bicycles,Standard,low,medium,5.0,5-10,15,6-9,7,0.19999449050990323
3241,Male,40-50,QLD,Manufacturing,Budget/Accounting Analyst IV,0.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,16.0,>15,34,6-9,7,0.4609126764956238
3242,Female,60-70,VIC,Manufacturing,General Manager,1.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,large,14.0,10-15,4,6-9,8,0.8140446671479867
3243,Male,50-60,VIC,Health,Media Manager I,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,7.0,5-10,24,6-9,7,0.3196864980406127
3244,Female,60-70,VIC,Financial Services,Systems Administrator I,0.0,Approved,Mass Customer,OHM Cycles,Road,high,large,13.0,10-15,24,>9,9,0.3996669442131557
3245,Male,60-70,NSW,IT,Graphic Designer,0.0,Approved,High Net Worth,OHM Cycles,Standard,low,medium,7.0,5-10,86,6-9,8,0.19997189432265314
3246,Female,50-60,QLD,Financial Services,Senior Cost Accountant,1.0,Approved,Mass Customer,Solex,Road,medium,small,4.0,<5,73,>9,12,0.11000164365548974
3247,Female,30-40,VIC,Manufacturing,Structural Engineer,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,5.0,5-10,0,3-6,5,0.2500108267290286
3251,Female,40-50,NSW,Financial Services,Safety Technician II,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,8.0,5-10,95,>9,10,0.9328546386192018
3253,Female,30-40,NSW,Financial Services,Cost Accountant,1.0,Approved,High Net Worth,WeareA2B,Touring,medium,medium,7.0,5-10,42,6-9,8,0.7523317969836638
3254,Female,20-30,QLD,Financial Services,Human Resources Assistant I,0.0,Approved,Mass Customer,WeareA2B,Standard,low,medium,1.0,<5,8,6-9,6,0.19999688623873196
3256,Female,30-40,QLD,Financial Services,Professor,0.0,Approved,Affluent Customer,Giant Bicycles,Touring,medium,large,6.0,5-10,76,>9,9,0.5389734093928932
3258,Female,40-50,NSW,Retail,Sales Representative,1.0,Approved,Mass Customer,OHM Cycles,Touring,low,medium,18.0,>15,77,>9,9,0.12974922418854307
3260,Female,40-50,QLD,Telecommunications,Research Associate,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,11.0,10-15,6,3-6,4,0.9385411722158179
3262,Male,60-70,QLD,Entertainment,Product Engineer,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,12.0,10-15,65,6-9,8,0.8687406083742842
3263,Female,40-50,NSW,Manufacturing,Business Systems Development Analyst,1.0,Approved,Affluent Customer,Solex,Standard,high,medium,5.0,5-10,37,>9,9,0.4000026731892484
3268,Female,30-40,VIC,Manufacturing,General Manager,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,medium,20.0,>15,93,3-6,5,0.7523317969836638
3270,Male,60-70,VIC,Financial Services,Administrative Officer,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,5.0,5-10,47,>9,10,0.11000050681097635
3271,Female,30-40,NSW,Property,Chief Design Engineer,0.0,Approved,High Net Worth,Giant Bicycles,Road,low,small,16.0,>15,21,>9,10,0.11000237183613992
3273,Female,40-50,VIC,Entertainment,General Manager,0.0,Approved,Mass Customer,Norco Bicycles,Mountain,low,small,11.0,10-15,72,>9,12,0.11000101651104367
3275,Female,40-50,NSW,Manufacturing,Computer Systems Analyst IV,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,6.0,5-10,24,>9,11,0.24996503007413623
3278,Male,40-50,QLD,Financial Services,VP Product Management,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,large,9.0,5-10,66,6-9,8,0.3923683727756375
3279,Male,60-70,NSW,Financial Services,Staff Scientist,1.0,Approved,Mass Customer,Solex,Standard,medium,large,14.0,10-15,55,>9,9,0.6445767948993213
3280,Female,30-40,NSW,Financial Services,General Manager,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,21.0,>15,49,>9,11,0.3999982287247704
3282,Female,60-70,NSW,Health,Clinical Specialist,1.0,Approved,High Net Worth,Solex,Standard,low,medium,13.0,10-15,8,>9,10,0.9422335930534558
3283,Female,40-50,NSW,Property,Administrative Officer,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,6.0,5-10,46,6-9,8,0.8687406083742842
3284,Female,30-40,VIC,Retail,Chief Design Engineer,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,2.0,<5,98,>9,10,0.8687406083742842
3285,Male,30-40,VIC,Health,Recruiter,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,9.0,5-10,51,>9,9,0.8687406083742842
3286,Male,60-70,VIC,Entertainment,Assistant Media Planner,1.0,Approved,Mass Customer,OHM Cycles,Standard,low,medium,20.0,>15,23,6-9,7,0.8612602666399024
3289,Male,40-50,NSW,Property,Assistant Manager,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,12.0,10-15,43,>9,12,0.8140446671479867
3291,Female,60-70,NSW,Manufacturing,Staff Accountant II,1.0,Approved,Mass Customer,Giant Bicycles,Standard,high,medium,13.0,10-15,33,>9,11,0.3999982287247704
3292,Male,50-60,NSW,Retail,Web Designer I,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,3.0,<5,71,>9,10,0.24991713622804118
3294,Female,30-40,VIC,Manufacturing,Director of Sales,1.0,Approved,Affluent Customer,Norco Bicycles,Standard,medium,medium,6.0,5-10,90,3-6,4,0.47414469201198267
